applicant_id,applicant_city,posid,year,aptdummy,female,black,juddummy,instatel,pubpvt,millerd,barnesd,perdued,deald,confirmed_atty_donor,political_donor,experience,sq_exp,gov_timely_donor,gov_nom_ideo_distance,n_times_applied_4_judgeships,number_applicants,median_lsat,gov_donor_amount,imputed_gov_nom_ideo_distance,bivariate_posid_missing,graph_aptdummy,model2_listwise,graph_aptdummym2,model3_listwise,graph_aptdummym3
1733,cartersville,30201,2001,1,1,0,0,0,1,0,1,0,0,,0,4,16,0,,2,7,161,0,.49925119,1,,1,,,.2
752,dalton,30201,2001,0,0,0,0,1,0,0,1,0,0,,0,28,784,0,,2,7,165,0,.38052177,1,,1,,,0
2368,dalton,30201,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,28,784,0,.67869955,1,7,165,0,.67869955,1,,1,,,0
1640,dalton,30201,2001,0,0,0,0,1,1,0,1,0,0,,0,22,484,0,,1,7,155,0,.38052177,1,,1,,,0
1255,cohutta,30201,2001,0,1,0,0,1,0,0,1,0,0,,0,20,400,0,,1,7,165,0,1.0183871,1,,1,,,0
2222,augusta,30202,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,25,625,1,.022901053,5,5,165,500,.022901053,1,,1,,,0
1279,augusta,30202,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,16,256,1,.022901053,3,5,155,2000,.022901053,1,,1,,,0
1839,augusta,30202,2001,0,0,0,0,1,0,0,1,0,0,,0,12,144,0,,1,5,160,0,.34019819,1,,1,,,0
208,evans,30202,2001,1,0,0,0,0,1,0,1,0,0,,0,34,1156,0,,1,5,155,0,.22661307,1,,1,,,.2
1011,augusta,30202,2001,0,0,0,0,1,0,0,1,0,0,,0,30,900,0,,1,5,165,0,.34019819,1,,1,,,0
2210,cartersville,30203,2001,0,0,0,0,1,0,0,1,0,0,,0,10,100,0,,1,6,160,0,.49925119,1,,1,,,0
422,cartersville,30203,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,34,1156,1,.079643212,1,6,155,250,.079643212,1,,1,,,0
1425,cartersville,30203,2001,0,0,0,0,1,1,0,1,0,0,,0,7,49,0,,1,6,145,0,.49925119,1,,1,,,0
1319,cartersville,30203,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,23,529,1,.022901053,1,6,145,400,.022901053,1,,1,,,0
321,cartersville,30203,2001,0,0,0,0,1,0,0,1,0,0,,0,14,196,0,,1,6,165,0,.49925119,1,,1,,,0
1786,cartersville,30203,2001,1,0,0,0,0,1,0,1,0,0,,0,25,625,0,,2,6,155,0,.49925119,1,,1,,,.2
1693,lawrenceville,30204,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,1,.14416617,9,25,165,2000,.14416617,1,,1,,,0
1985,lawrenceville,30204,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,12,144,0,.98807544,2,25,165,0,.98807544,1,,1,,,0
1199,lawrenceville,30204,2001,0,0,0,0,1,1,0,1,0,0,,0,23,529,0,,8,25,165,0,.25386265,1,,1,,,0
38,norcross,30204,2001,0,0,0,0,1,1,0,1,0,0,unknown career,1,17,289,0,1.0441209,3,25,145,0,1.0441209,1,,1,,,0
1676,grayson,30204,2001,0,0,0,0,1,1,0,1,0,0,,0,19,361,0,,3,25,145,0,.17259324,1,,1,,,0
1423,lilburn,30204,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,22,484,0,.4377346,7,25,145,0,.4377346,1,,1,,,0
1431,norcross,30204,2001,0,0,0,0,1,1,0,1,0,0,unknown career,1,19,361,0,.51781642,4,25,145,0,.51781642,1,,1,,,0
615,buford,30204,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,0,.98807544,4,25,145,0,.98807544,1,,1,,,0
2142,duluth,30204,2001,0,0,0,0,0,0,0,1,0,0,,0,17,289,0,,4,25,162,0,.022901053,1,,1,,,0
827,lawrenceville,30204,2001,0,0,0,0,1,0,0,1,0,0,,0,23,529,0,,6,25,165,0,.25386265,1,,1,,,0
2131,lawrenceville,30204,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,28,784,1,.28042853,9,25,165,2500,.28042853,1,,1,,,0
876,snellville,30204,2001,0,1,0,0,1,0,0,1,0,0,,0,10,100,0,,3,25,160,0,.045464877,1,,1,,,0
2015,lawrenceville,30204,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,10,100,0,.58927542,4,25,160,0,.58927542,1,,1,,,0
2294,lawrenceville,30204,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,25,625,1,.022901053,4,25,145,1000,.022901053,1,,1,,,0
144,lawrenceville,30204,2001,0,0,0,0,1,1,0,1,0,0,,0,25,625,0,,4,25,145,0,.25386265,1,,1,,,0
2357,buford,30204,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,17,289,0,.3031069,4,25,155,0,.3031069,1,,1,,,0
1995,lawrenceville,30204,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,16,256,1,.55502683,4,25,165,1000,.55502683,1,,1,,,0
352,snellville,30204,2001,0,0,0,0,0,1,0,1,0,0,,0,15,225,0,,3,25,155,0,.045464877,1,,1,,,0
1945,duluth,30204,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,0,.30635336,7,25,165,0,.30635336,1,,1,,,0
1595,norcross,30204,2001,0,1,0,0,1,1,0,1,0,0,,0,22,484,0,,3,25,145,0,.23488256,1,,1,,,0
1534,decatur,30204,2001,0,1,0,0,1,0,0,1,0,0,,0,13,169,0,,3,25,165,0,.78389859,1,,1,,,0
987,lawrenceville,30204,2001,1,0,0,0,1,0,0,1,0,0,,0,17,289,0,,2,25,165,0,.25386265,1,,1,,,.2
2039,lawrenceville,30204,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,26,676,0,1.4124714,3,25,155,0,1.4124714,1,,1,,,0
2004,snellville,30204,2001,0,0,0,0,1,1,0,1,0,0,,0,15,225,0,,4,25,145,0,.045464877,1,,1,,,0
1627,lawrenceville,30204,2001,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,23,529,0,.54023087,7,25,145,0,.54023087,1,,1,,,0
1676,grayson,30205,2001,0,0,0,0,1,1,0,1,0,0,,0,19,361,0,,3,24,145,0,.17259324,,,,,,0
144,lawrenceville,30205,2001,0,0,0,0,1,1,0,1,0,0,,0,25,625,0,,4,24,145,0,.25386265,,,,,,0
1945,duluth,30205,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,0,.30635336,7,24,165,0,.30635336,,0,,0,,0
2039,lawrenceville,30205,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,26,676,0,1.4124714,3,24,155,0,1.4124714,,0,,0,,0
1199,lawrenceville,30205,2001,0,0,0,0,1,1,0,1,0,0,,0,23,529,0,,8,24,165,0,.25386265,,,,,,0
1627,lawrenceville,30205,2001,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,23,529,0,.54023087,7,24,145,0,.54023087,,0,,0,,0
1693,lawrenceville,30205,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,1,.14416617,9,24,165,2000,.14416617,,0,,0,,0
876,snellville,30205,2001,0,1,0,0,1,0,0,1,0,0,,0,10,100,0,,3,24,160,0,.045464877,,,,,,0
2131,lawrenceville,30205,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,28,784,1,.28042853,9,24,165,2500,.28042853,,0,,0,,0
2015,lawrenceville,30205,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,10,100,0,.58927542,4,24,160,0,.58927542,,0,,0,,0
615,buford,30205,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,0,.98807544,4,24,145,0,.98807544,,0,,0,,0
1534,decatur,30205,2001,0,1,0,0,1,0,0,1,0,0,,0,13,169,0,,3,24,165,0,.78389859,,,,,,0
38,norcross,30205,2001,0,0,0,0,1,1,0,1,0,0,unknown career,1,17,289,0,1.0441209,3,24,145,0,1.0441209,,0,,0,,0
1595,norcross,30205,2001,0,1,0,0,1,1,0,1,0,0,,0,22,484,0,,3,24,145,0,.23488256,,,,,,0
1995,lawrenceville,30205,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,16,256,1,.55502683,4,24,165,1000,.55502683,,0,,0,,0
1423,lilburn,30205,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,22,484,0,.4377346,7,24,145,0,.4377346,,0,,0,,0
1431,norcross,30205,2001,0,0,0,0,1,1,0,1,0,0,unknown career,1,19,361,0,.51781642,4,24,145,0,.51781642,,0,,0,,0
2357,buford,30205,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,17,289,0,.3031069,4,24,155,0,.3031069,,0,,0,,0
2004,snellville,30205,2001,0,0,0,0,1,1,0,1,0,0,,0,15,225,0,,4,24,145,0,.045464877,,,,,,0
2294,lawrenceville,30205,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,25,625,1,.022901053,4,24,145,1000,.022901053,,0,,0,,0
1985,lawrenceville,30205,2001,1,0,0,0,1,0,0,1,0,0,confirmed attorney,1,12,144,0,.98807544,2,24,165,0,.98807544,,.22499999,,.2,,.2
2142,duluth,30205,2001,0,0,0,0,0,0,0,1,0,0,,0,17,289,0,,4,24,162,0,.022901053,,,,,,0
827,lawrenceville,30205,2001,0,0,0,0,1,0,0,1,0,0,,0,23,529,0,,6,24,165,0,.25386265,,,,,,0
352,snellville,30205,2001,0,0,0,0,0,1,0,1,0,0,,0,15,225,0,,3,24,155,0,.045464877,,,,,,0
696,college park,30206,2001,0,0,1,0,1,1,0,1,0,0,confirmed attorney,1,18,324,0,.12944123,24,29,145,0,.12944123,,0,,0,,0
1377,atlanta,30206,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,17,289,1,.64464307,3,29,165,200,.64464307,,0,,0,,0
1489,atlanta,30206,2001,0,0,0,0,0,1,0,1,0,0,,0,20,400,0,,23,29,159,0,.38211295,,,,,,0
37,atlanta,30206,2001,0,1,0,0,1,1,0,1,0,0,,0,22,484,0,,6,29,165,0,.38211295,,,,,,0
1170,roswell,30206,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,22,484,1,.1995602,5,29,155,2150,.1995602,,0,,0,,0
53,atlanta,30206,2001,0,0,0,0,1,0,0,1,0,0,,0,17,289,0,,1,29,160,0,.38211295,,,,,,0
1317,atlanta,30206,2001,0,1,0,0,1,0,0,1,0,0,,0,16,256,0,,7,29,160,0,.38211295,,,,,,0
181,atlanta,30206,2001,0,1,0,0,1,0,0,1,0,0,confirmed attorney,1,15,225,0,.72571015,1,29,165,0,.72571015,,0,,0,,0
890,atlanta,30206,2001,0,0,1,0,1,0,0,1,0,0,,0,14,196,0,,17,29,165,0,.38211295,,,,,,0
2045,atlanta,30206,2001,0,0,1,0,0,0,0,1,0,0,confirmed attorney,1,15,225,1,.74092931,4,29,163,1000,.74092931,,0,,0,,0
1006,atlanta,30206,2001,0,0,0,0,0,0,0,1,0,0,confirmed attorney,1,21,441,1,.022901053,1,29,162,2000,.022901053,,0,,0,,0
1716,atlanta,30206,2001,0,1,0,0,1,0,0,1,0,0,,0,18,324,0,,1,29,165,0,.38211295,,,,,,0
78,atlanta,30206,2001,1,0,1,0,1,1,0,1,0,0,confirmed attorney,1,32,1024,1,.32374558,2,29,165,15000,.32374558,,.22499999,,.2,,.2
1267,atlanta,30206,2001,0,0,1,0,0,1,0,1,0,0,confirmed attorney,1,8,64,0,.75604665,1,29,155,0,.75604665,,0,,0,,0
1637,atlanta,30206,2001,0,0,0,0,1,0,0,1,0,0,,0,24,576,0,,5,29,165,0,.38211295,,,,,,0
1896,atlanta,30206,2001,0,0,0,0,1,0,0,1,0,0,,0,30,900,0,,1,29,165,0,.38211295,,,,,,0
2141,atlanta,30206,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,25,625,1,.082187109,14,29,165,7000,.082187109,,0,,0,,0
662,atlanta,30206,2001,0,1,0,0,0,1,0,1,0,0,,0,2,4,0,,1,29,154,0,.38211295,,,,,,0
881,atlanta,30206,2001,0,1,1,0,0,0,0,1,0,0,confirmed attorney,1,17,289,1,.24610953,23,29,162,200,.24610953,,0,,0,,0
1889,atlanta,30206,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,17,289,0,.72291315,1,29,165,0,.72291315,,0,,0,,0
2051,atlanta,30206,2001,0,0,0,0,1,1,0,1,0,0,unknown career,1,16,256,1,.11795353,15,29,145,2750,.11795353,,0,,0,,0
1939,atlanta,30206,2001,0,1,1,0,0,0,0,1,0,0,,0,28,784,0,,26,29,155,0,.38211295,,,,,,0
1224,atlanta,30206,2001,0,0,1,0,1,1,0,1,0,0,unknown career,1,32,1024,0,.76497608,14,29,165,0,.76497608,,0,,0,,0
528,atlanta,30206,2001,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,13,169,0,1.5512699,1,29,165,0,1.5512699,,0,,0,,0
2473,atlanta,30206,2001,0,0,0,0,1,1,0,1,0,0,,0,8,64,0,,2,29,145,0,.38211295,,,,,,0
1313,atlanta,30206,2001,0,1,0,0,0,0,0,1,0,0,confirmed attorney,1,14,196,0,1.0933222,1,29,167,0,1.0933222,,0,,0,,0
2469,atlanta,30206,2001,0,1,1,1,1,1,0,1,0,0,confirmed attorney,1,12,144,0,1.4816965,2,29,155,0,1.4816965,,0,,0,,0
1998,atlanta,30206,2001,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,18,324,0,.68973213,1,29,165,0,.68973213,,0,,0,,0
2195,atlanta,30206,2001,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,27,729,0,.5208869,1,29,155,0,.5208869,,0,,0,,0
2469,atlanta,30207,2002,0,1,1,1,1,1,0,1,0,0,confirmed attorney,1,13,169,0,1.4816965,4,22,155,0,1.4816965,1,,1,,,0
1170,roswell,30207,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,23,529,1,.1995602,7,22,155,2150,.1995602,1,,1,,,0
150,atlanta,30207,2002,0,1,1,1,1,1,0,1,0,0,confirmed attorney,1,22,484,1,.17327492,23,22,145,1300,.17327492,1,,1,,,0
1489,atlanta,30207,2002,0,0,0,0,0,1,0,1,0,0,,0,21,441,0,,25,22,159,0,.38211295,1,,1,,,0
2261,atlanta,30207,2002,0,0,1,0,0,0,0,1,0,0,,0,31,961,0,,24,22,169,0,.38211295,1,,1,,,0
183,atlanta,30207,2002,0,1,0,1,1,1,0,1,0,0,,0,16,256,0,,7,22,165,0,.38211295,1,,1,,,0
1889,atlanta,30207,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,18,324,0,.72291315,3,22,165,0,.72291315,1,,1,,,0
2141,atlanta,30207,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,26,676,1,.082187109,16,22,165,7000,.082187109,1,,1,,,0
881,atlanta,30207,2002,0,1,1,0,0,0,0,1,0,0,confirmed attorney,1,18,324,1,.24610953,25,22,162,200,.24610953,1,,1,,,0
528,atlanta,30207,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,14,196,0,1.5512699,3,22,165,0,1.5512699,1,,1,,,0
2051,atlanta,30207,2002,0,0,0,0,1,1,0,1,0,0,unknown career,1,17,289,1,.11795353,17,22,145,2750,.11795353,1,,1,,,0
2195,atlanta,30207,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,28,784,0,.5208869,4,22,155,0,.5208869,1,,1,,,0
696,atlanta,30207,2002,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,19,361,1,.12944123,26,22,145,250,.12944123,1,,1,,,0
2124,atlanta,30207,2002,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,14,196,0,1.4124714,2,22,173,0,1.4124714,1,,1,,,0
181,atlanta,30207,2002,0,1,0,0,1,0,0,1,0,0,confirmed attorney,1,16,256,0,.72571015,3,22,165,0,.72571015,1,,1,,,0
1637,atlanta,30207,2002,0,0,0,0,1,0,0,1,0,0,,0,25,625,0,,7,22,165,0,.38211295,1,,1,,,0
1267,atlanta,30207,2002,0,0,1,0,0,1,0,1,0,0,confirmed attorney,1,9,81,0,.75604665,3,22,155,0,.75604665,1,,1,,,0
1939,atlanta,30207,2002,0,1,1,0,0,0,0,1,0,0,,0,29,841,0,,28,22,155,0,.38211295,1,,1,,,0
1949,atlanta,30207,2002,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,17,289,1,.49832547,2,22,167,1500,.49832547,1,,1,,,0
890,atlanta,30207,2002,0,1,1,1,1,0,0,1,0,0,,0,15,225,0,,19,22,165,0,.38211295,1,,1,,,0
1377,atlanta,30207,2002,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,18,324,1,.64464307,5,22,165,200,.64464307,1,,1,,,0
300,atlanta,30207,2002,1,1,0,1,0,0,0,1,0,0,,0,16,256,0,,10,22,156,0,.38211295,1,,1,,,.2
2500,covington,30208,2002,0,0,0,1,1,1,0,1,0,0,,0,25,625,0,,1,7,150,0,.25067198,1,,1,,,0
638,monroe,30208,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,18,324,1,.17765981,1,7,165,1000,.17765981,1,,1,,,0
757,monroe,30208,2002,0,1,0,0,1,1,0,1,0,0,,0,24,576,0,,2,7,145,0,.54530936,1,,1,,,0
176,monroe,30208,2002,0,0,0,0,1,1,0,1,0,0,,0,21,441,0,,1,7,155,0,.54530936,1,,1,,,0
1261,covington,30208,2002,1,0,1,0,1,0,0,1,0,0,,0,21,441,0,,2,7,165,0,.25067198,1,,1,,,.2
2595,monroe,30208,2002,0,0,0,0,1,1,0,1,0,0,,0,22,484,0,,2,7,155,0,.54530936,1,,1,,,0
813,monroe,30208,2002,0,0,0,0,1,0,0,1,0,0,,0,9,81,0,,1,7,165,0,.54530936,1,,1,,,0
1815,,30209,2014,0,1,0,0,1,0,0,0,0,1,,0,14,196,0,,1,16,165,0,,,,,,,
1005,,30209,2014,0,0,0,1,1,1,0,0,0,1,,0,23,529,0,,1,16,145,0,,,,,,,
117,hiram,30209,2014,0,0,0,0,1,0,0,0,0,1,,0,34,1156,0,,2,16,165,0,1.2067387,,,,,,0
117,hiram,30209,2002,0,0,0,0,1,0,0,1,0,0,,0,22,484,0,,1,16,165,0,.449209,,,,,,0
654,hiram,30209,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,24,576,1,.72069257,1,16,145,2000,.72069257,,0,,0,,0
1963,,30209,2014,0,0,,,1,0,0,0,0,1,,0,21,441,0,,1,16,165,0,,,,,,,
1920,,30209,2014,0,0,0,,1,0,0,0,0,1,,0,14,196,0,,1,16,160,0,,,,,,,
157,dallas,30209,2002,1,0,0,0,1,1,0,1,0,0,confirmed attorney,1,28,784,1,.022901053,4,16,150,200,.022901053,,.22499999,,.2,,.2
1695,dallas,30209,2014,0,1,0,1,1,1,0,0,0,1,,0,30,900,0,,3,16,145,0,.042795666,,,,,,0
1827,dallas,30209,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,26,676,1,.77726269,2,16,165,100,.77726269,,0,,0,,0
2184,,30209,2014,0,1,0,1,1,0,0,0,0,1,,0,18,324,0,,1,16,165,0,,,,,,,
1503,,30209,2014,0,0,0,,1,1,0,0,0,1,,0,17,289,0,,1,16,165,0,,,,,,,
327,,30209,2014,1,0,0,0,1,0,0,0,0,1,,0,18,324,0,,1,16,165,0,,,,,,,
2606,,30209,2014,0,1,,,1,1,0,0,0,1,,0,16,256,0,,1,16,150,0,,,,,,,
2453,dallas,30209,2002,0,0,0,0,1,0,0,1,0,0,unknown career,1,30,900,1,.35603213,4,16,165,250,.35603213,,0,,0,,0
355,,30209,2014,0,0,0,0,1,0,0,0,0,1,,0,27,729,0,,1,16,165,0,,,,,,,
1035,fayetteville,30210,2002,0,0,0,0,1,1,0,1,0,0,,0,15,225,0,,1,12,150,0,.36894423,,,,,,0
13,"pago pago, amer. sam",30210,2002,0,0,0,0,1,1,0,1,0,0,,0,24,576,0,,1,12,155,0,,,,,,,
999,thomaston,30210,2002,1,0,0,0,1,0,0,1,0,0,confirmed attorney,1,30,900,1,.022901053,1,12,165,800,.022901053,,.22499999,,.2,,.2
819,molena,30210,2002,0,0,0,0,1,0,0,1,0,0,,0,28,784,0,,3,12,165,0,.73656523,,,,,,0
795,peachtree city,30210,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,22,484,1,.040732678,1,12,154,2000,.040732678,,0,,0,,0
2065,tyrone,30210,2002,0,0,0,1,1,0,0,1,0,0,,0,9,81,0,,1,12,160,0,1.3545679,,,,,,0
535,zebulon,30210,2002,0,0,0,0,1,1,0,1,0,0,,0,16,256,0,,1,12,145,0,.9180215,,,,,,0
2541,griffin,30210,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,27,729,1,.022111138,12,12,165,500,.022111138,,0,,0,,0
2138,griffin,30210,2002,0,0,0,0,1,0,0,1,0,0,,0,22,484,0,,1,12,165,0,.040906843,,,,,,0
1357,peachtree city,30210,2002,0,0,0,0,1,0,0,1,0,0,,0,28,784,0,,6,12,165,0,.36030769,,,,,,0
2082,fayetteville,30210,2002,0,0,0,1,0,1,0,1,0,0,,0,24,576,0,,1,12,155,0,.36894423,,,,,,0
580,peachtree city,30210,2002,0,1,0,0,1,1,0,1,0,0,,0,17,289,0,,1,12,165,0,.36030769,,,,,,0
923,columbus,30211,2002,0,1,0,1,1,0,0,1,0,0,,0,17,289,0,,4,12,165,0,.30004454,,,,,,0
577,columbus,30211,2002,1,1,0,0,1,1,0,1,0,0,confirmed attorney,1,17,289,1,.014861709,3,12,155,2450,.014861709,,.22499999,,.2,,.2
2152,columbus,30211,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,38,1444,0,.28309205,4,12,165,0,.28309205,,0,,0,,0
487,columbus,30211,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,31,961,1,.34180015,1,12,155,3750,.34180015,,0,,0,,0
1497,columbus,30211,2002,0,1,0,1,1,0,0,1,0,0,confirmed attorney,1,12,144,1,.37562019,2,12,165,1000,.37562019,,0,,0,,0
2353,columbus,30211,2002,0,0,0,0,1,0,0,1,0,0,,0,33,1089,0,,3,12,165,0,.30004454,,,,,,0
2064,columbus,30211,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,28,784,0,.79984707,3,12,165,0,.79984707,,0,,0,,0
2428,columbus,30211,2002,0,0,0,1,1,0,0,1,0,0,,0,26,676,0,,2,12,165,0,.30004454,,,,,,0
2135,columbus,30211,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,15,225,1,.023982281,2,12,165,1000,.023982281,,0,,0,,0
1899,columbus,30211,2002,0,0,0,1,1,1,0,1,0,0,confirmed attorney,1,24,576,0,.4970099,1,12,145,0,.4970099,,0,,0,,0
2009,columbus,30211,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,11,121,0,.18700452,1,12,165,0,.18700452,,0,,0,,0
1759,columbus,30211,2002,0,0,0,0,1,0,0,1,0,0,,0,27,729,0,,2,12,165,0,.30004454,,,,,,0
234,jefferson,30212,2002,1,0,0,0,1,1,0,1,0,0,,0,26,676,0,,1,3,145,0,.25440976,1,,1,,,.2
905,jefferson,30212,2002,0,1,0,0,1,0,0,1,0,0,,0,12,144,0,,1,3,165,0,.25440976,1,,1,,,0
1893,commerce,30212,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,29,841,1,.027518207,1,3,145,1000,.027518207,1,,1,,,0
1215,augusta,30213,2003,0,0,0,1,0,1,0,0,1,0,confirmed attorney,1,19,361,0,.25595713,1,11,155,0,.25595713,,0,,0,,0
2280,augusta,30213,2003,0,0,0,0,0,1,0,0,1,0,confirmed attorney,1,28,784,0,.18102539,1,11,173,0,.18102539,,0,,0,,0
2478,augusta,30213,2003,0,0,0,0,1,0,0,0,1,0,,0,30,900,0,,2,11,165,0,1.0731785,,,,,,0
129,augusta,30213,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,9,81,0,.13842762,1,11,150,0,.13842762,,0,,0,,0
1279,augusta,30213,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,18,324,0,.71007925,4,11,155,0,.71007925,,0,,0,,0
1839,augusta,30213,2003,0,0,0,0,1,0,0,0,1,0,,0,14,196,0,,2,11,160,0,1.0731785,,,,,,0
2079,augusta,30213,2003,0,0,0,0,1,0,0,0,1,0,,0,41,1681,0,,1,11,165,0,1.0731785,,,,,,0
530,augusta,30213,2003,0,0,0,1,1,1,0,0,1,0,confirmed attorney,1,25,625,0,.37150216,1,11,155,0,.37150216,,0,,0,,0
66,evans,30213,2003,1,0,0,0,1,1,0,0,1,0,unknown career,1,24,576,0,.26509249,1,11,155,0,.26509249,,.22499999,,.2,,.2
786,evans,30213,2003,0,0,0,0,1,0,0,0,1,0,,0,10,100,0,,1,11,165,0,.50636727,,,,,,0
2382,augusta,30213,2003,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,31,961,0,1.4029871,1,11,155,0,1.4029871,,0,,0,,0
1662,forsyth,30214,2003,0,0,0,0,1,1,0,0,1,0,,0,30,900,0,,6,9,155,0,.83272177,,,,,,0
2482,macon,30214,2003,0,0,0,1,1,0,0,0,1,0,confirmed attorney,1,14,196,0,.71007925,2,9,165,0,.71007925,,0,,0,,0
764,jackson,30214,2003,1,0,0,1,1,1,0,0,1,0,confirmed attorney,1,19,361,0,.20535678,1,9,145,0,.20535678,,.22499999,,.2,,.2
763,jackson,30214,2003,0,0,0,0,,,0,0,1,0,confirmed attorney,1,23,529,0,.027309299,1,9,,0,.027309299,,0,,,,
2220,macon,30214,2003,0,0,0,1,1,1,0,0,1,0,,0,22,484,0,,3,9,145,0,.99575078,,,,,,0
575,forsyth,30214,2003,0,0,0,0,1,1,0,0,1,0,,0,16,256,0,,1,9,155,0,.83272177,,,,,,0
1910,fort valley,30214,2003,0,0,0,0,1,1,0,0,1,0,,0,15,225,0,,2,9,150,0,.94734031,,,,,,0
350,jackson,30214,2003,0,0,0,1,1,1,0,0,1,0,confirmed attorney,1,23,529,0,.34900576,2,9,145,0,.34900576,,0,,0,,0
2229,barnesville,30214,2003,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,32,1024,0,.71600348,3,9,165,0,.71600348,,0,,0,,0
1660,cumming,30215,2003,0,0,0,1,1,1,0,0,1,0,,0,29,841,0,,2,6,155,0,.22357732,,,,,,0
639,cumming,30215,2003,1,0,0,1,0,1,0,0,1,0,confirmed attorney,1,15,225,0,.6472429,2,6,146,0,.6472429,,.22499999,,.2,,.2
2230,cumming,30215,2003,0,0,0,1,1,0,0,0,1,0,confirmed attorney,1,25,625,0,.34258175,3,6,165,0,.34258175,,0,,0,,0
1597,cumming,30215,2003,1,0,0,0,1,0,0,0,1,0,,0,22,484,0,,5,6,165,0,.22357732,,,,,,.2
1607,doraville,30215,2003,0,1,0,0,1,1,0,0,1,0,,0,15,225,0,,2,6,145,0,.34893537,,,,,,0
7,cumming,30215,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,13,169,0,.07124424,3,6,150,0,.07124424,,0,,0,,0
691,warner robins,30216,2003,1,0,0,1,1,1,0,0,1,0,,0,36,1296,0,,1,8,165,0,.045257032,1,,1,,,.2
1608,atlanta,30216,2003,0,0,0,0,0,1,0,0,1,0,,0,10,100,0,,1,8,166,0,1.1150932,1,,1,,,0
1510,rome,30216,2003,0,0,0,0,1,1,0,0,1,0,,0,31,961,0,,2,8,165,0,1.1166308,1,,1,,,0
2610,,30216,2003,0,0,0,1,,,0,0,1,0,,0,,,0,,1,8,,0,,1,,1,,,
